Par,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Araguaia,2 Araguaia,47,"Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia",20,"Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia.xlsx",Araguaia,48789382896,3.5227367882000004e+16
Água Azul do Norte,2 Araguaia,47,"Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia",20,"Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia.xlsx",Araguaia,48789382896,1.8837605130000004e+16
Bannach,2 Araguaia,47,"Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia",20,"Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia.xlsx",Araguaia,48789382896,1.013171547e+16
Conceição do Araguaia,2 Araguaia,47,"Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia",20,"Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia.xlsx",Araguaia,48789382896,1.5201981329999998e+16
Cumaru do Norte,2 Araguaia,47,"Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia",20,"Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia.xlsx",Araguaia,48789382896,1816122328.0
Floresta do Araguaia,2 Araguaia,47,"Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia",20,"Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia.xlsx",Araguaia,48789382896,1690373548.0
Ourilândia do Norte,2 Araguaia,47,"Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia",20,"Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia.xlsx",Araguaia,48789382896,3580700136.0
Pau D'Arco,2 Araguaia,47,"Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia",20,"Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia.xlsx",Araguaia,48789382896,1059908848.0
Redenção,2 Araguaia,47,"Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia",20,"Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia.xlsx",Araguaia,48789382896,4222125859.0
Rio Maria,2 Araguaia,47,"Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia",20,"Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2024 ri araguaia.xlsx",Araguaia,48789382896,2.011902899e+16
