Par,1382057,1419636,2801693,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Araguaia,95324.0,169113.0,264437.0,2 Araguaia,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia.xlsx,Araguaia
Água Azul do Norte,1464.0,2516.0,3980.0,2 Araguaia,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia.xlsx,Araguaia
Bannach,474.0,680.0,1154.0,2 Araguaia,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia.xlsx,Araguaia
Conceição do Araguaia,8710.0,14719.0,23429.0,2 Araguaia,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia.xlsx,Araguaia
Cumaru do Norte,658.0,1170.0,1828.0,2 Araguaia,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia.xlsx,Araguaia
Floresta do Araguaia,2075.0,3764.0,5839.0,2 Araguaia,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia.xlsx,Araguaia
Ourilândia do Norte,5891.0,10488.0,16379.0,2 Araguaia,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia.xlsx,Araguaia
Pau D'Arco,708.0,1337.0,2045.0,2 Araguaia,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia.xlsx,Araguaia
Redenção,31880.0,51069.0,82949.0,2 Araguaia,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia.xlsx,Araguaia
Rio Maria,3467.0,6447.0,9914.0,2 Araguaia,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri araguaia.xlsx,Araguaia
