EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,161.0
RI Araguaia,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,2.4253333333333336e+16
Água Azul do Norte,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,162.0
Bannach,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,20.0
Conceição do Araguaia,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,186.0
Cumaru do Norte,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,205.0
Floresta do Araguaia,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,179.0
Ourilândia do Norte,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,21.0
Pau D'Arco,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,259.0
Redenção,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,237.0
Rio Maria,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,162.0
Santa Maria das Barreiras,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,201.0
Santana do Araguaia,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,318.0
São Félix do Xingu,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,252.0
Sapucaia,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,598.0
Tucumã,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,233.0
Xinguara,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,236.0
Fonte: MEC - INEP,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,
Elaboração: FAPESPA,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,Creche,
Pará,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,PrEscola,178.0
RI Araguaia,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,PrEscola,2.053333333333333e+16
Água Azul do Norte,2 Araguaia,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri araguaia.xlsx,Araguaia,PrEscola,186.0
