Par,23001070720,2051340906,20949729814,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Araguaia,1395198234.0,48294115.0,1346904119.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Água Azul do Norte,173699535.0,1074567.0,172624968.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Bannach,,,,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Conceição do Araguaia,8775802.0,0.0,8775802.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Cumaru do Norte,0.0,0.0,0.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Floresta do Araguaia,59806.0,0.0,59806.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Ourilândia do Norte,149856152.0,30962578.0,118893574.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Pau D'Arco,0.0,,0.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Redenção,792678915.0,3267491.0,789411424.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Rio Maria,103192276.0,0.0,103192276.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Santa Maria das Barreiras,30365.0,46536.0,-16171.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Santana do Araguaia,32310314.0,0.0,32310314.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
São Félix do Xingu,36329134.0,0.0,36329134.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Sapucaia,0.0,0.0,0.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Tucumã,1627789.0,9424055.0,-7796266.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Xinguara,96638146.0,3518888.0,93119258.0,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
Fonte: MDIC - COMEX STAT,,,,2 Araguaia,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri araguaia.xlsx",Araguaia
